date	hour	visits	dow	month	day	year	deals	branded_imps	branded_clicks	nonbranded_imps	nonbranded_clicks	raw_imps	est_unc_imps	daypart	channel	kre8.visits	channel_count
2014-07-16	0	106	Wednesday	7	16	2014	0.3	8	2	314	8	169000	60200	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	36	4
2014-07-16	1	69	Wednesday	7	16	2014	0.2	5	1	210	3	158000	62400	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	14	4
2014-07-16	2	80	Wednesday	7	16	2014	0.3	7	2	288	11	47000	23500	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Logo-LOCAL	15	2
2014-07-16	3	91	Wednesday	7	16	2014	0.4	11	1	450	6	48000	21700	OVERNIGHT  M-SU	Cooking Channel-LOCAL:Logo-LOCAL:National Geographic-LOCAL	11	3
2014-07-16	4	175	Wednesday	7	16	2014	0.9	21	2	865	9	35000	15200	OVERNIGHT  M-SU	Logo-LOCAL:National Geographic-LOCAL	16	2
2014-07-16	5	227	Wednesday	7	16	2014	1.5	37	3	1559	15	0	0	NA	NA	0	0
2014-07-16	6	318	Wednesday	7	16	2014	2.5	61	7	2545	34	0	0	NA	NA	0	0
2014-07-16	7	424	Wednesday	7	16	2014	3.2	76	7	3183	34	93000	23000	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	35	4
2014-07-16	8	451	Wednesday	7	16	2014	3.5	86	11	3579	50	0	0	NA	NA	0	0
2014-07-16	9	511	Wednesday	7	16	2014	3.7	89	10	3731	46	0	0	NA	NA	0	0
2014-07-16	10	610	Wednesday	7	16	2014	3.8	91	10	3793	46	13000	7800	DAYTIME M-F	Do It Yourself-LOCAL	10	1
2014-07-16	11	598	Wednesday	7	16	2014	3.8	91	12	3806	54	0	0	NA	NA	0	0
2014-07-16	12	900	Wednesday	7	16	2014	3.9	95	12	3961	56	16000	6900	DAYTIME M-F	Logo-LOCAL:Nat Geo Wild-LOCAL	24	2
2014-07-16	13	690	Wednesday	7	16	2014	3.9	94	11	3908	49	45000	20000	DAYTIME M-F	Cooking Channel-LOCAL:Logo-LOCAL:National Geographic-LOCAL	46	3
2014-07-16	14	597	Wednesday	7	16	2014	3.3	79	10	3320	44	35000	17500	DAYTIME M-F	Cooking Channel-LOCAL:Cooking Channel-LOCAL:Logo-LOCAL	25	3
2014-07-16	15	567	Wednesday	7	16	2014	2.9	69	11	2893	52	58000	27800	DAYTIME M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL:Logo-LOCAL:National Geographic-LOCAL	100	4
2014-07-16	16	534	Wednesday	7	16	2014	2.8	67	11	2804	50	33000	17800	DAYTIME M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL:Logo-LOCAL	69	3
2014-07-16	17	591	Wednesday	7	16	2014	2.7	65	10	2737	47	73000	37300	ACCESS   M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL:Logo-LOCAL:Nat Geo Wild-LOCAL	74	4
2014-07-16	18	640	Wednesday	7	16	2014	2.7	66	9	2772	41	74000	21300	ACCESS   M-F	Animal Planet-LOCAL:Logo-LOCAL:Nat Geo Wild-LOCAL	108	3
2014-07-16	19	543	Wednesday	7	16	2014	2.3	55	7	2278	31	16000	6400	ACCESS   M-F	Nat Geo Wild-LOCAL	5	1
2014-07-16	20	440	Wednesday	7	16	2014	1.9	45	7	1880	30	226000	69600	PRIME TIME  M-F	Animal Planet-LOCAL:Cooking Channel-LOCAL:National Geographic-LOCAL	107	3
2014-07-16	21	365	Wednesday	7	16	2014	1.2	29	5	1193	22	264000	95200	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:Do It Yourself-LOCAL:National Geographic-LOCAL	131	4
2014-07-16	22	232	Wednesday	7	16	2014	0.9	22	3	939	16	63000	28000	PRIME TIME  M-F	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	33	2
2014-07-16	23	123	Wednesday	7	16	2014	0.5	11	1	474	4	103000	33800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL	18	2
2014-07-17	0	134	Thursday	7	17	2014	0.3	8	1	328	3	202000	80000	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:Do It Yourself-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	26	5
2014-07-17	1	72	Thursday	7	17	2014	0.3	7	1	274	4	50000	22800	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	17	2
2014-07-17	2	72	Thursday	7	17	2014	0.3	7	1	266	4	103000	33800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL	5	2
2014-07-17	3	98	Thursday	7	17	2014	0.4	11	0	426	2	13000	6500	OVERNIGHT  M-SU	Cooking Channel-LOCAL	4	1
2014-07-17	4	135	Thursday	7	17	2014	0.9	25	2	991	8	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	6	1
2014-07-17	5	226	Thursday	7	17	2014	1.9	50	4	1992	21	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	7	1
2014-07-17	6	374	Thursday	7	17	2014	3.1	82	7	3310	35	0	0	NA	NA	0	0
2014-07-17	7	423	Thursday	7	17	2014	3.7	97	11	3892	56	15000	7400	MORNING  M-F	Do It Yourself-LOCAL:Nat Geo Wild-LOCAL	20	2
2014-07-17	8	480	Thursday	7	17	2014	4	106	9	4242	46	7000	4200	MORNING  M-F	Do It Yourself-LOCAL	3	1
2014-07-17	9	448	Thursday	7	17	2014	3.9	103	9	4150	44	45000	27000	DAYTIME M-F	Oprah Winfrey Network-LOCAL	17	1
2014-07-17	10	486	Thursday	7	17	2014	4.1	106	10	4257	49	103000	61800	DAYTIME M-F	Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	36	3
2014-07-17	11	618	Thursday	7	17	2014	4.1	107	11	4312	57	103000	61800	DAYTIME M-F	Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	73	3
2014-07-17	12	534	Thursday	7	17	2014	4	104	10	4192	51	80000	44500	DAYTIME M-F	Cooking Channel-LOCAL:Cooking Channel-LOCAL:Logo-LOCAL:Oprah Winfrey Network-LOCAL	42	4
2014-07-17	13	495	Thursday	7	17	2014	4	103	9	4152	43	85000	44500	DAYTIME M-F	Cooking Channel-LOCAL:National Geographic-LOCAL:Oprah Winfrey Network-LOCAL	46	3
2014-07-17	14	486	Thursday	7	17	2014	3.4	90	9	3616	45	90000	54000	DAYTIME M-F	Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	50	2
2014-07-17	15	487	Thursday	7	17	2014	3	78	10	3118	49	61000	33900	DAYTIME M-F	Logo-LOCAL:Nat Geo Wild-LOCAL:Oprah Winfrey Network-LOCAL	24	3
2014-07-17	16	477	Thursday	7	17	2014	2.6	69	7	2784	35	49000	11300	DAYTIME M-F	Animal Planet-LOCAL:Logo-LOCAL	29	2
2014-07-17	17	509	Thursday	7	17	2014	2.9	76	9	3044	43	11000	5500	ACCESS   M-F	Logo-LOCAL	13	1
2014-07-17	18	484	Thursday	7	17	2014	2.8	74	7	2967	36	0	0	NA	NA	0	0
2014-07-17	19	511	Thursday	7	17	2014	2.5	65	6	2596	32	0	0	NA	NA	0	0
2014-07-17	20	403	Thursday	7	17	2014	2	52	4	2082	22	0	0	NA	NA	0	0
2014-07-17	21	288	Thursday	7	17	2014	1.4	37	4	1492	18	0	0	NA	NA	0	0
2014-07-17	22	193	Thursday	7	17	2014	0.9	23	2	906	12	0	0	NA	NA	0	0
2014-07-17	23	124	Thursday	7	17	2014	0.5	13	1	509	6	0	0	NA	NA	0	0
2014-07-18	0	110	Friday	7	18	2014	0.5	11	1	447	7	28000	14000	LATE FRINGE  M-SU	Cooking Channel-LOCAL	2	1
2014-07-18	1	94	Friday	7	18	2014	0.4	7	1	304	3	22000	8800	LATE FRINGE  M-SU	Nat Geo Wild-LOCAL	9	1
2014-07-18	2	87	Friday	7	18	2014	0.3	7	0	297	2	19000	9500	LATE FRINGE  M-SU	Logo-LOCAL	1	1
2014-07-18	3	99	Friday	7	18	2014	0.5	9	1	386	5	13000	6500	OVERNIGHT  M-SU	Cooking Channel-LOCAL	7	1
2014-07-18	4	157	Friday	7	18	2014	1.3	25	2	1072	11	35000	15200	OVERNIGHT  M-SU	Logo-LOCAL:National Geographic-LOCAL	8	2
2014-07-18	5	222	Friday	7	18	2014	2.3	45	5	1927	26	12000	6000	OVERNIGHT  M-SU	Logo-LOCAL	2	1
2014-07-18	6	326	Friday	7	18	2014	3.8	77	7	3253	37	0	0	NA	NA	0	0
2014-07-18	7	381	Friday	7	18	2014	4.5	91	6	3877	33	0	0	NA	NA	0	0
2014-07-18	8	417	Friday	7	18	2014	4.9	99	7	4185	39	0	0	NA	NA	0	0
2014-07-18	9	425	Friday	7	18	2014	5	101	8	4292	44	0	0	NA	NA	0	0
2014-07-18	10	478	Friday	7	18	2014	5	100	6	4245	34	0	0	NA	NA	0	0
2014-07-18	11	530	Friday	7	18	2014	4.8	96	8	4072	43	0	0	NA	NA	0	0
2014-07-18	12	476	Friday	7	18	2014	4.9	99	10	4190	54	0	0	NA	NA	0	0
2014-07-18	13	509	Friday	7	18	2014	4.7	94	8	3993	47	0	0	NA	NA	0	0
2014-07-18	14	588	Friday	7	18	2014	4.1	82	8	3477	48	0	0	NA	NA	0	0
2014-07-18	15	429	Friday	7	18	2014	3.6	72	8	3048	47	0	0	NA	NA	0	0
2014-07-18	16	398	Friday	7	18	2014	3.4	68	6	2898	36	0	0	NA	NA	0	0
2014-07-18	17	365	Friday	7	18	2014	3	61	5	2578	30	0	0	NA	NA	0	0
2014-07-18	18	361	Friday	7	18	2014	2.7	55	5	2315	27	0	0	NA	NA	0	0
2014-07-18	19	384	Friday	7	18	2014	2.8	57	5	2424	27	0	0	NA	NA	0	0
2014-07-18	20	271	Friday	7	18	2014	2.4	48	3	2023	20	0	0	NA	NA	0	0
2014-07-18	21	232	Friday	7	18	2014	1.5	31	3	1319	18	0	0	NA	NA	0	0
2014-07-18	22	187	Friday	7	18	2014	1.1	23	3	974	17	0	0	NA	NA	0	0
2014-07-18	23	124	Friday	7	18	2014	0.7	14	2	606	10	0	0	NA	NA	0	0
2014-07-19	0	94	Saturday	7	19	2014	0	12	1	408	4	0	0	NA	NA	0	0
2014-07-19	1	58	Saturday	7	19	2014	0	8	1	272	4	0	0	NA	NA	0	0
2014-07-19	2	65	Saturday	7	19	2014	0	7	1	229	5	28000	14000	LATE FRINGE  M-SU	Cooking Channel-LOCAL	9	1
2014-07-19	3	58	Saturday	7	19	2014	0	11	1	362	6	26000	13000	OVERNIGHT  M-SU	Cooking Channel-LOCAL:Cooking Channel-LOCAL	9	2
2014-07-19	4	141	Saturday	7	19	2014	0	30	1	996	7	63000	17200	OVERNIGHT  M-SU	Animal Planet-LOCAL:National Geographic-LOCAL	8	2
2014-07-19	5	176	Saturday	7	19	2014	0	42	3	1408	17	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	1	1
2014-07-19	6	317	Saturday	7	19	2014	0	70	8	2344	40	0	0	NA	NA	0	0
2014-07-19	7	459	Saturday	7	19	2014	0.1	87	11	2929	57	0	0	NA	NA	0	0
2014-07-19	8	393	Saturday	7	19	2014	0.1	100	9	3370	44	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	5	1
2014-07-19	9	404	Saturday	7	19	2014	0.1	104	6	3516	28	118000	29000	WKD DAY SA-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL	21	2
2014-07-19	10	410	Saturday	7	19	2014	0.1	105	9	3549	45	118000	29000	WKD DAY SA-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL	60	2
2014-07-19	11	337	Saturday	7	19	2014	0.1	93	5	3147	23	307000	106000	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	87	5
2014-07-19	12	404	Saturday	7	19	2014	0.1	96	9	3220	43	80000	32000	WKD DAY SA-SU	Nat Geo Wild-LOCAL:National Geographic-LOCAL	33	2
2014-07-19	13	352	Saturday	7	19	2014	0.1	84	7	2815	35	182000	36400	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL	46	2
2014-07-19	14	397	Saturday	7	19	2014	0.1	89	10	2989	49	0	0	NA	NA	0	0
2014-07-19	15	375	Saturday	7	19	2014	0.1	79	6	2669	32	262000	68400	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	87	4
2014-07-19	16	360	Saturday	7	19	2014	0	70	7	2353	35	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	16	1
2014-07-19	17	310	Saturday	7	19	2014	0	70	9	2365	45	171000	50200	WKD DAY SA-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	59	3
2014-07-19	18	336	Saturday	7	19	2014	0.1	81	9	2729	42	144000	39400	WKD DAY SA-SU	Animal Planet-LOCAL:National Geographic-LOCAL	35	2
2014-07-19	19	321	Saturday	7	19	2014	0.1	74	6	2486	30	91000	18200	WKD DAY SA-SU	Animal Planet-LOCAL	23	1
2014-07-19	20	272	Saturday	7	19	2014	0	54	4	1835	21	0	0	NA	NA	0	0
2014-07-19	21	197	Saturday	7	19	2014	0	46	3	1535	13	0	0	NA	NA	0	0
2014-07-19	22	164	Saturday	7	19	2014	0	31	3	1051	14	0	0	NA	NA	0	0
2014-07-19	23	111	Saturday	7	19	2014	0	18	1	610	3	0	0	NA	NA	0	0
2014-07-20	0	75	Sunday	7	20	2014	0	9	0	300	2	47000	21300	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	4	2
2014-07-20	1	66	Sunday	7	20	2014	0	7	0	225	1	47000	21300	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Nat Geo Wild-LOCAL	18	2
2014-07-20	2	66	Sunday	7	20	2014	0	8	0	268	2	0	0	NA	NA	0	0
2014-07-20	3	69	Sunday	7	20	2014	0	10	0	343	2	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	4	1
2014-07-20	4	98	Sunday	7	20	2014	0	22	2	740	9	23000	9200	OVERNIGHT  M-SU	National Geographic-LOCAL	5	1
2014-07-20	5	149	Sunday	7	20	2014	0	35	5	1169	24	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	1	1
2014-07-20	6	299	Sunday	7	20	2014	0	58	8	1943	42	0	0	NA	NA	0	0
2014-07-20	7	278	Sunday	7	20	2014	0	75	8	2527	43	0	0	NA	NA	0	0
2014-07-20	8	307	Sunday	7	20	2014	0	83	8	2800	40	0	0	NA	NA	0	0
2014-07-20	9	383	Sunday	7	20	2014	0	87	11	2921	56	258000	76600	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Nat Geo Wild-LOCAL:Oprah Winfrey Network-LOCAL	62	4
2014-07-20	10	390	Sunday	7	20	2014	0	96	11	3230	55	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	18	1
2014-07-20	11	437	Sunday	7	20	2014	0	88	12	2937	59	49000	29400	WKD DAY SA-SU	Oprah Winfrey Network-LOCAL	13	1
2014-07-20	12	443	Sunday	7	20	2014	0	94	8	3155	39	80000	32000	WKD DAY SA-SU	Nat Geo Wild-LOCAL:National Geographic-LOCAL	34	2
2014-07-20	13	347	Sunday	7	20	2014	0	95	10	3170	49	129000	61400	WKD DAY SA-SU	Nat Geo Wild-LOCAL:National Geographic-LOCAL:Oprah Winfrey Network-LOCAL	21	3
2014-07-20	14	381	Sunday	7	20	2014	0	90	8	3010	39	220000	79600	WKD DAY SA-SU	Animal Planet-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL:Oprah Winfrey Network-LOCAL	53	4
2014-07-20	15	417	Sunday	7	20	2014	0	92	8	3100	40	129000	61400	WKD DAY SA-SU	Nat Geo Wild-LOCAL:National Geographic-LOCAL:Oprah Winfrey Network-LOCAL	58	3
2014-07-20	16	378	Sunday	7	20	2014	0	87	10	2902	52	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	5	1
2014-07-20	17	387	Sunday	7	20	2014	0	102	11	3410	55	102000	50600	WKD DAY SA-SU	National Geographic-LOCAL:Oprah Winfrey Network-LOCAL	27	2
2014-07-20	18	393	Sunday	7	20	2014	0	103	9	3443	46	53000	21200	WKD DAY SA-SU	National Geographic-LOCAL	39	1
2014-07-20	19	386	Sunday	7	20	2014	0	95	8	3197	43	0	0	NA	NA	0	0
2014-07-20	20	313	Sunday	7	20	2014	0	75	7	2507	36	0	0	NA	NA	0	0
2014-07-20	21	252	Sunday	7	20	2014	0	50	3	1675	14	0	0	NA	NA	0	0
2014-07-20	22	164	Sunday	7	20	2014	0	35	4	1161	22	0	0	NA	NA	0	0
2014-07-20	23	120	Sunday	7	20	2014	0	21	3	721	14	0	0	NA	NA	0	0
2014-07-21	0	90	Monday	7	21	2014	0	8	1	395	8	0	0	NA	NA	0	0
2014-07-21	1	54	Monday	7	21	2014	0	4	0	198	3	0	0	NA	NA	0	0
2014-07-21	2	61	Monday	7	21	2014	0	4	0	181	2	25000	12500	LATE FRINGE  M-SU	Cooking Channel-LOCAL	1	1
2014-07-21	3	62	Monday	7	21	2014	0	10	1	454	7	116000	31700	OVERNIGHT  M-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Cooking Channel-LOCAL:National Geographic-LOCAL	18	4
2014-07-21	4	122	Monday	7	21	2014	0	20	2	960	14	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	1	1
2014-07-21	5	174	Monday	7	21	2014	0	45	3	2121	22	0	0	NA	NA	0	0
2014-07-21	6	243	Monday	7	21	2014	0	74	5	3484	32	39000	7800	MORNING  M-F	Animal Planet-LOCAL	6	1
2014-07-21	7	385	Monday	7	21	2014	0	100	7	4717	47	39000	7800	MORNING  M-F	Animal Planet-LOCAL	6	1
2014-07-21	8	426	Monday	7	21	2014	0	110	8	5207	58	0	0	NA	NA	0	0
2014-07-21	9	441	Monday	7	21	2014	0	110	8	5208	55	18000	2700	DAYTIME M-F	ESPN2-LOCAL	10	1
2014-07-21	10	452	Monday	7	21	2014	0	123	11	5819	77	18000	2700	DAYTIME M-F	ESPN2-LOCAL	3	1
2014-07-21	11	549	Monday	7	21	2014	0	121	10	5737	70	18000	2700	DAYTIME M-F	ESPN2-LOCAL	22	1
2014-07-21	12	709	Monday	7	21	2014	0	118	11	5573	77	11000	4400	DAYTIME M-F	Nat Geo Wild-LOCAL	29	1
2014-07-21	13	853	Monday	7	21	2014	0	112	9	5298	65	0	0	NA	NA	0	0
2014-07-21	14	656	Monday	7	21	2014	0	101	10	4759	69	18000	2700	DAYTIME M-F	ESPN2-LOCAL	13	1
2014-07-21	15	510	Monday	7	21	2014	0	84	8	3988	58	0	0	NA	NA	0	0
2014-07-21	16	554	Monday	7	21	2014	0	83	8	3921	57	75000	13450	DAYTIME M-F	Animal Planet-LOCAL:Headline News-LOCAL	39	2
2014-07-21	17	611	Monday	7	21	2014	0	75	9	3536	64	62000	9300	ACCESS   M-F	ESPN2-LOCAL:ESPN2-LOCAL:Headline News-LOCAL	47	3
2014-07-21	18	493	Monday	7	21	2014	0	72	10	3386	67	0	0	NA	NA	0	0
2014-07-21	19	537	Monday	7	21	2014	0	70	8	3289	56	0	0	NA	NA	0	0
2014-07-21	20	434	Monday	7	21	2014	0	49	6	2323	45	80000	32000	PRIME TIME  M-F	National Geographic-LOCAL	57	1
2014-07-21	21	282	Monday	7	21	2014	0	34	3	1594	22	118000	23600	PRIME TIME  M-F	Animal Planet-LOCAL	4	1
2014-07-21	22	208	Monday	7	21	2014	0	25	3	1181	21	198000	55600	PRIME TIME  M-F	Animal Planet-LOCAL:National Geographic-LOCAL	37	2
2014-07-21	23	137	Monday	7	21	2014	0	15	1	722	7	44000	17600	LATE FRINGE  M-SU	National Geographic-LOCAL	30	1
2014-07-22	0	107	Tuesday	7	22	2014	0	9	1	388	4	166000	28400	LATE FRINGE  M-SU	Animal Planet-LOCAL:Headline News-LOCAL	7	2
2014-07-22	1	100	Tuesday	7	22	2014	0	7	1	297	4	236000	46400	LATE FRINGE  M-SU	Headline News-LOCAL:Headline News-LOCAL:National Geographic-LOCAL	10	3
2014-07-22	2	76	Tuesday	7	22	2014	0	7	0	308	2	115000	23900	LATE FRINGE  M-SU	Headline News-LOCAL:Logo-LOCAL	12	2
2014-07-22	3	117	Tuesday	7	22	2014	0	11	2	506	13	114000	21300	OVERNIGHT  M-SU	Headline News-LOCAL:Headline News-LOCAL:Logo-LOCAL	4	3
2014-07-22	4	162	Tuesday	7	22	2014	0	21	2	937	12	126000	30850	OVERNIGHT  M-SU	Animal Planet-LOCAL:Headline News-LOCAL:Logo-LOCAL:National Geographic-LOCAL	11	4
2014-07-22	5	227	Tuesday	7	22	2014	0	45	5	1974	31	12000	6000	OVERNIGHT  M-SU	Logo-LOCAL	1	1
2014-07-22	6	279	Tuesday	7	22	2014	0	74	6	3267	38	39000	7800	MORNING  M-F	Animal Planet-LOCAL	1	1
2014-07-22	7	409	Tuesday	7	22	2014	0	96	9	4229	63	39000	7800	MORNING  M-F	Animal Planet-LOCAL	5	1
2014-07-22	8	432	Tuesday	7	22	2014	0	105	6	4634	41	0	0	NA	NA	0	0
2014-07-22	9	490	Tuesday	7	22	2014	0	111	11	4926	73	29000	7100	DAYTIME M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL	28	2
2014-07-22	10	473	Tuesday	7	22	2014	0	113	10	4981	67	0	0	NA	NA	0	0
2014-07-22	11	509	Tuesday	7	22	2014	0	115	11	5078	76	0	0	NA	NA	0	0
2014-07-22	12	549	Tuesday	7	22	2014	0	110	9	4842	59	49000	7350	DAYTIME M-F	ESPN2-LOCAL:Headline News-LOCAL	9	2
2014-07-22	13	527	Tuesday	7	22	2014	0	101	9	4453	60	0	0	NA	NA	0	0
2014-07-22	14	480	Tuesday	7	22	2014	0	86	7	3814	50	36000	5400	DAYTIME M-F	ESPN2-LOCAL:ESPN2-LOCAL	5	2
2014-07-22	15	477	Tuesday	7	22	2014	0	83	9	3685	58	43000	12700	DAYTIME M-F	ESPN2-LOCAL:National Geographic-LOCAL	17	2
2014-07-22	16	449	Tuesday	7	22	2014	0	79	8	3486	57	25000	10000	DAYTIME M-F	National Geographic-LOCAL	40	1
2014-07-22	17	381	Tuesday	7	22	2014	0	76	8	3337	52	17000	2550	ACCESS   M-F	ESPN2-LOCAL	5	1
2014-07-22	18	482	Tuesday	7	22	2014	0	71	8	3153	52	88000	25800	ACCESS   M-F	Animal Planet-LOCAL:National Geographic-LOCAL	37	2
2014-07-22	19	485	Tuesday	7	22	2014	0	66	8	2907	54	47000	9400	ACCESS   M-F	Animal Planet-LOCAL	20	1
2014-07-22	20	298	Tuesday	7	22	2014	0	50	5	2211	35	0	0	NA	NA	0	0
2014-07-22	21	279	Tuesday	7	22	2014	0	32	3	1409	22	118000	23600	PRIME TIME  M-F	Animal Planet-LOCAL	5	1
2014-07-22	22	220	Tuesday	7	22	2014	0	20	2	905	13	278000	87600	PRIME TIME  M-F	Animal Planet-LOCAL:National Geographic-LOCAL:National Geographic-LOCAL	82	3
2014-07-22	23	102	Tuesday	7	22	2014	0	14	1	636	10	0	0	NA	NA	0	0
2014-07-23	0	73	Wednesday	7	23	2014	0	6	1	256	7	210000	46000	LATE FRINGE  M-SU	Animal Planet-LOCAL:Headline News-LOCAL:National Geographic-LOCAL	36	3
2014-07-23	1	46	Wednesday	7	23	2014	0	4	0	177	1	376000	74400	LATE FRINGE  M-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:Headline News-LOCAL:Headline News-LOCAL:National Geographic-LOCAL	41	5
2014-07-23	2	62	Wednesday	7	23	2014	0	6	1	249	4	115000	23900	LATE FRINGE  M-SU	Headline News-LOCAL:Logo-LOCAL	2	2
2014-07-23	3	66	Wednesday	7	23	2014	0	9	0	367	2	126000	23100	OVERNIGHT  M-SU	ESPN2-LOCAL:Headline News-LOCAL:Headline News-LOCAL:Logo-LOCAL	15	4
2014-07-23	4	117	Wednesday	7	23	2014	0	18	1	732	7	12000	6000	OVERNIGHT  M-SU	Logo-LOCAL	2	1
2014-07-23	5	194	Wednesday	7	23	2014	0	37	4	1539	28	103000	17450	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:Headline News-LOCAL	8	3
2014-07-23	6	264	Wednesday	7	23	2014	0	63	4	2631	28	39000	7800	MORNING  M-F	Animal Planet-LOCAL	1	1
2014-07-23	7	367	Wednesday	7	23	2014	0	78	7	3228	47	39000	7800	MORNING  M-F	Animal Planet-LOCAL	8	1
2014-07-23	8	424	Wednesday	7	23	2014	0	92	8	3809	54	0	0	NA	NA	0	0
2014-07-23	9	405	Wednesday	7	23	2014	0	94	9	3893	58	43000	12700	DAYTIME M-F	ESPN2-LOCAL:National Geographic-LOCAL	20	2
2014-07-23	10	422	Wednesday	7	23	2014	0	92	8	3812	54	81000	24650	DAYTIME M-F	Headline News-LOCAL:National Geographic-LOCAL:National Geographic-LOCAL	31	3
2014-07-23	11	459	Wednesday	7	23	2014	0	91	8	3771	51	36000	14400	DAYTIME M-F	Nat Geo Wild-LOCAL:National Geographic-LOCAL	56	2
2014-07-23	12	478	Wednesday	7	23	2014	0	88	8	3675	52	0	0	NA	NA	0	0
2014-07-23	13	467	Wednesday	7	23	2014	0	86	9	3589	55	18000	2700	DAYTIME M-F	ESPN2-LOCAL	3	1
2014-07-23	14	471	Wednesday	7	23	2014	0	79	6	3269	41	18000	2700	DAYTIME M-F	ESPN2-LOCAL	26	1
2014-07-23	15	430	Wednesday	7	23	2014	0	65	6	2698	39	56000	14650	DAYTIME M-F	Headline News-LOCAL:National Geographic-LOCAL	27	2
2014-07-23	16	444	Wednesday	7	23	2014	0	62	6	2593	37	61000	15400	DAYTIME M-F	ESPN2-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	53	3
2014-07-23	17	486	Wednesday	7	23	2014	0	60	7	2497	43	45000	6750	ACCESS   M-F	ESPN2-LOCAL:Headline News-LOCAL	10	2
2014-07-23	18	448	Wednesday	7	23	2014	0	59	5	2447	31	69000	20600	ACCESS   M-F	Headline News-LOCAL:National Geographic-LOCAL	28	2
2014-07-23	19	425	Wednesday	7	23	2014	0	52	6	2167	38	41000	16400	ACCESS   M-F	National Geographic-LOCAL	34	1
2014-07-23	20	314	Wednesday	7	23	2014	0	41	4	1705	26	198000	55600	PRIME TIME  M-F	Animal Planet-LOCAL:National Geographic-LOCAL	47	2
2014-07-23	21	212	Wednesday	7	23	2014	0	27	3	1129	18	69000	10350	PRIME TIME  M-F	Headline News-LOCAL	24	1
2014-07-23	22	172	Wednesday	7	23	2014	0	19	1	801	7	0	0	NA	NA	0	0
2014-07-23	23	109	Wednesday	7	23	2014	0	13	2	547	13	96000	14400	LATE FRINGE  M-SU	Headline News-LOCAL	20	1
2014-07-24	0	108	Thursday	7	24	2014	0	7	0	250	2	44000	17600	LATE FRINGE  M-SU	National Geographic-LOCAL	16	1
2014-07-24	1	96	Thursday	7	24	2014	0	4	0	152	2	140000	32000	LATE FRINGE  M-SU	Headline News-LOCAL:National Geographic-LOCAL	18	2
