year	mo	da	temp	max	min	wdsp	prcp	rain_drizzle	snow_ice_pellets
2015	09	29	58.8	77	48	7.9	0	0	0
2015	09	30	52.5	63	43	6.1	0	0	0
2015	10	03	51.5	62.1	41	10.8	0	0	0
2015	10	07	54.3	69.1	43	4.0	0	0	0
2015	10	18	46.7	63	30.9	6.3	0	0	0
2015	10	28	44.3	55	35.1	8.7	0.48	1	1
2015	11	01	48.4	55.9	39.9	7.8	0.12	0	0
2015	11	03	56.4	71.1	45	5.5	0	0	0
2015	11	04	58.3	71.1	45	9.9	0	0	0
2015	11	22	24.2	34	15.1	5.5	0	0	1
2015	11	28	21.3	30	14	3.2	0	0	0
2015	11	29	25.3	34	14	2.6	0	0	0
2015	11	30	31.3	35.1	19	6.5	0.11	1	1
2015	12	06	39.3	44.1	34	3.9	0	0	0
2015	12	14	37	39.9	33.8	15.9	0.1	1	1
2015	12	23	34.6	36	30	8.8	0	1	1
2015	12	24	26.4	36	23	12.8	0.38	0	0
1948	07	25	74.6	81.3	63.3	14.6	0.47	1	0
1948	01	01	11.2	26.4	1	9.6	0	0	0
1948	01	03	19	30.4	12.9	6.8	0	0	1
1948	01	06	19.9	30	9	7.1	0	0	0
1948	01	07	22.5	37.4	14	7.1	0	0	0
1948	01	09	27.6	35.1	16.3	12.8	0	0	1
1948	01	12	22.7	33.1	0.3	15.3	0.01	0	1
1948	01	13	1.9	7	-5.6	11.0	0	0	1
1948	01	14	-4.7	21.4	-14.6	8.9	0.08	0	1
1948	01	15	18.9	32.4	8.1	16.1	0.01	0	1
1948	01	16	-10.6	6.1	-18	12.1	0	0	0
1948	01	17	-9.3	2.3	-16.1	3.1	0	0	1
1948	01	18	1.1	20.3	-9.9	7.0	0.02	0	1
1948	01	19	3.3	25.3	-8.7	7.6	0	0	1
1948	01	20	21.3	33.4	5.4	15.8	0.01	0	1
1948	01	21	2.9	8.4	-6.7	17.3	0	0	1
1948	01	23	-9.7	4.3	-20.6	5.0	0	0	0
1948	01	24	-0.7	17.4	-8	7.3	0	0	0
1948	01	25	10.2	15.4	2.3	8.1	0.02	0	1
1948	01	26	-1.8	12	-11.6	12.1	0	0	1
1948	01	27	-11.5	-4.7	-17	9.4	0	0	0
1948	01	28	0.5	25.3	-13	10.0	0	0	0
1948	01	29	14.6	23.4	4.3	5.2	0	0	0
1948	01	31	11.6	24.4	3	7.1	0	0	0
1948	02	02	6.5	23	-2.6	10.7	0	0	0
1948	02	03	-1.2	7.3	-7.6	3.9	0	0	1
1948	02	04	0.6	10.4	-9	4.1	0	0	1
1948	02	07	9.3	13.3	5	7.9	0.04	0	1
1948	02	08	-10.3	3	-20	6.7	0	0	1
1948	02	09	-4	9.3	-13	4.3	0	0	1
1948	02	10	7	19.4	1	6.9	0.01	0	1
1948	02	11	12.1	18	7	5.9	0	0	0
1948	02	12	-1.2	20.3	-11.6	4.2	0	0	0
1948	02	13	17.7	28.4	9	6.8	0	0	0
1948	02	14	12.2	24.4	3.4	12.3	0	0	0
1948	02	15	15.5	39.4	5	10.1	0	0	1
1948	02	16	36.2	42.4	29.3	11.2	0	0	0
1948	02	17	35.5	48.4	28.9	6.8	0	0	0
1948	02	18	35.4	46.4	28	9.4	0	0	0
1948	02	20	0.4	13.3	-6	10.2	0	0	0
1948	02	21	10.1	26.4	-0.6	4.0	0	0	0
1948	02	22	17.9	27.3	12	14.6	0	0	1
1948	02	23	27.1	38.3	23	17.5	0	0	0
1948	02	28	26.3	30	20.3	16.7	0.47	0	1
1948	02	29	21.3	30.4	14	8.0	0.04	0	1
1948	03	01	24.6	33.4	19.9	3.9	0	0	1
1948	03	02	25	29.3	19.4	8.5	0	0	0
1948	03	03	21.2	28	12	10.0	0	0	0
1948	03	04	16.9	25.3	8.1	9.3	0	0	0
1948	03	05	15	28.4	5	7.2	0	0	0
1948	03	06	21	25.3	19	9.0	0.43	0	1
1948	03	09	0.8	7.3	-7.1	7.8	0	0	0
1948	03	10	-6.6	3.9	-16.6	9.0	0	0	0
1948	03	11	-11.9	7.3	-26.7	5.1	0	0	1
1948	03	12	5.1	26.4	-4.7	7.6	0	0	0
1948	03	16	35.3	39.9	25.3	9.8	0	0	0
1948	03	17	27.4	36.3	19.4	4.4	0	0	0
1948	03	22	36.6	52.3	26.1	8.2	0	0	0
1948	03	23	43.7	57.4	34.3	7.5	0	0	0
1948	03	24	46	59.4	35.4	11.9	0	0	0
1948	03	25	51.3	70.3	37.4	17.0	0.01	0	0
1948	03	28	33.4	49.3	24.1	9.7	0	0	0
1948	04	01	31.6	40.3	25	11.7	0.04	0	1
1948	04	03	39.1	60.4	28.9	15.7	0	0	0
1948	04	05	45.9	60.4	36	9.7	0	0	0
1948	04	06	48.2	62.4	37	6.9	0	0	0
1948	04	08	37.3	52	28.4	19.8	0	0	1
1948	04	09	34.2	52.3	21.9	10.3	0	0	0
1948	04	10	47.8	63.3	37.9	14.6	0.2	0	0
1948	04	12	37.4	52.3	26.4	8.9	0	0	0
1948	04	13	46.7	61.3	35.1	6.4	0	0	0
1948	04	14	50.3	63.3	39	11.6	0	0	0
1948	04	15	53.8	73.4	40.3	9.5	0	0	0
1948	04	16	49	69.1	37.9	13.1	0	0	0
1948	04	18	60.7	78.4	48.9	11.1	0	0	0
1948	04	21	57.1	70.3	43	8.7	0	0	0
1948	04	28	52.5	62.4	41	14.3	0	0	0
1948	04	29	50.4	61	39.9	8.4	0	0	0
1948	05	02	55.9	65.3	50	6.0	0	0	0
1948	05	06	51.6	60.4	42.1	11.5	0	0	0
1948	05	07	50.6	59	42.4	7.6	0	0	0
1948	05	11	47.7	56.3	43	7.2	0	0	0
1948	05	18	63.5	79.3	49.3	6.9	0	0	0
1948	05	19	67.7	83.3	54	11.5	0	0	0
1948	05	20	75.1	91.4	63.3	12.3	0	0	0
1948	05	21	69.4	80.1	57.9	11.8	0	0	0
1948	05	22	69.5	84.4	54	8.0	0	0	0
1948	05	23	62.9	82	52	12.0	0	0	0
1948	05	24	58.1	70.3	45	6.6	0	0	0
1948	05	25	60.5	75.4	44.1	5.2	0	0	0
1948	05	26	66.3	82.4	51.1	5.7	0	0	0
1948	05	27	69.7	80.4	52.3	9.9	0	0	0
1948	05	28	55.5	65.3	46	9.5	0	0	0
1948	05	29	60.4	71.4	50.4	5.9	0	0	0
1948	05	30	60.5	74.3	48	3.1	0	0	0
1948	05	31	64.2	81.3	48	4.5	0	0	0
1948	06	01	71.1	85.3	54.3	4.7	0	0	0
1948	06	02	74.6	88.3	60.1	6.5	0	0	0
1948	06	03	76.3	90.3	62.4	6.8	0	0	0
1948	06	06	68.1	79.3	54	4.2	0.02	0	0
1948	06	07	69	77	62.4	13.0	0.01	0	0
1948	06	08	65.3	75.9	57	11.9	0	0	0
1948	06	09	67	82.4	52.3	4.2	0	0	0
1948	06	10	71.7	81	63.3	7.1	0	0	0
1948	06	13	66.9	80.4	53.4	6.4	0	0	0
1948	06	15	63	75.9	52	11.3	0	0	0
1948	06	24	69	77.4	62.4	9.6	0	0	0
1948	06	30	62.8	73.4	53.4	11.3	0	0	0
1948	07	01	67.4	82.4	53.4	11.6	0	0	0
1948	07	02	81	95.4	71.1	9.7	0	0	0
1948	07	03	83.3	93.9	73	8.9	0	0	0
1948	07	04	80.5	91.4	69.1	9.4	0	0	0
1948	07	05	83.8	98.4	72	6.5	0	0	0
1948	07	06	88	101.3	75.4	7.0	0	0	0
1948	07	07	84	98.4	72	12.8	0	0	0
1948	07	08	85	99.3	73	11.9	0	0	0
1948	07	13	75.4	82.4	68.4	8.7	0	0	0
1948	07	14	74.1	86.4	64	7.5	0	0	0
1948	07	15	70.4	81	60.4	7.3	0	0	0
1948	07	17	70.6	80.1	62.1	11.9	0.02	0	0
1948	07	20	77.8	91.4	66.4	6.4	0.39	0	0
1948	07	23	63.5	79.3	51.1	5.9	0	0	0
1948	07	24	71.3	85.3	57.4	6.4	0	0	0
1948	07	26	70.9	82.4	59	11.4	0	0	0
1948	07	27	69.6	79.3	60.1	10.0	0	0	0
1948	07	28	74	91.4	59.4	5.2	0	0	0
1948	07	31	68.1	83.3	55	10.1	0	0	0
1948	08	01	66.4	77	54	10.5	0	0	0
1948	08	02	65.9	79.3	52.3	5.4	0	0	0
1948	08	04	64.1	75.4	52	7.9	0	0	0
1948	08	06	67.6	77	57	3.9	0	0	0
1948	08	11	72.1	83.3	61	6.3	0	0	0
1948	08	12	71.2	80.4	58.3	5.1	0	0	0
1948	08	13	70.5	82.4	57.9	8.0	0	0	0
1948	08	16	72.8	86.4	62.1	5.3	0	0	0
1948	08	18	72.2	81.3	64	5.4	0	0	0
1948	08	19	73.9	88.3	61.3	6.8	0	0	0
1948	08	20	77.3	90.3	68.4	13.3	0	0	0
1948	08	21	75.1	82.9	64.4	6.4	0	0	0
1948	08	22	75.8	95.4	60.1	5.4	0	0	0
1948	08	24	86.2	98.4	76.3	10.6	0	0	0
1948	08	25	84.6	94.3	73.9	11.3	0	0	0
1948	08	26	82.2	94.3	70.3	9.0	0	0	0
1948	08	30	70.3	90.3	57	6.2	0	0	0
1948	08	31	74.1	87.4	64	12.9	0	0	0
1948	09	01	78.1	87.4	68.4	11.4	0	0	0
1948	09	02	73.2	85.3	58.3	5.3	0	0	0
1948	09	03	73.4	87.4	59	4.6	0	0	0
1948	09	04	76.1	89.4	62.1	6.8	0	0	0
1948	09	05	75.6	89.4	63.3	9.9	0	0	0
1948	09	10	56.3	71.4	43	5.9	0	0	0
1948	09	11	71.6	90.3	58.3	9.3	0	0	0
1948	09	12	77.2	94.3	65.3	7.6	0	0	0
1948	09	13	68	86	55.4	9.1	0	0	0
1948	09	14	66.2	85.3	53.1	7.8	0	0	0
1948	09	15	77.2	93.4	64	10.0	0	0	0
1948	09	16	80.5	93.4	71.4	14.5	0	0	0
1948	09	17	81.1	90.3	75.4	13.5	0	0	0
1948	09	18	77.5	85.3	67.3	6.4	0	0	0
1948	09	23	57.7	70.3	45.3	8.5	0	0	0
1948	09	24	59.2	72.3	48	5.5	0	0	0
1948	09	26	61.1	77.4	47.3	3.6	0	0	0
1948	09	27	61.6	76.3	46.9	5.5	0	0	0
1948	09	28	61.7	80.4	46.9	3.2	0	0	0
1948	09	30	63.1	78.4	49.3	4.4	0	0	0
1948	10	01	56.4	70	45.3	8.8	0	0	0
1948	10	02	51.9	63.3	39.9	4.8	0	0	0
1948	10	03	52	66.4	39.4	7.4	0	0	0
1948	10	04	51.6	66.4	39.9	11.4	0	0	0
1948	10	05	53.6	68.4	43	13.5	0	0	0
1948	10	08	55.1	64.4	46.9	9.6	0	0	0
1948	10	09	49.6	55.9	38.3	15.7	0	0	0
1948	10	12	52	61.3	44.4	8.4	0	0	0
1948	10	17	29.4	35.4	22.3	11.9	0	0	0
1948	10	18	40.7	59.4	28.9	8.2	0	0	0
1948	10	19	44.1	54.3	32	6.2	0	0	0
1948	10	20	47.9	66.4	35.1	9.5	0	0	0
1948	10	21	49.7	61.3	42.1	9.4	0	0	0
1948	10	22	47.2	56.3	40.3	10.0	0	0	0
1948	10	23	43.8	58.3	30	5.2	0	0	0
1948	10	24	45.8	64.4	31.3	8.8	0	0	0
1948	10	25	53.9	73.4	41.4	9.3	0	0	0
1948	10	26	55.6	66.4	45	6.8	0	0	0
1948	10	27	53.3	74.3	39.9	3.9	0	0	0
1948	10	28	57.8	75.4	43.3	4.8	0	0	0
1948	10	29	56.3	67.3	46.9	8.8	0.12	0	0
1948	10	31	55.1	68.4	45.3	5.7	0	0	0
1948	11	07	38.3	44.1	30.9	10.7	0	0	0
1948	11	08	37.5	42.4	30.4	4.8	0	0	0
1948	11	09	33.8	42.4	26.1	3.9	0	0	0
1948	11	10	33.2	37.4	26.4	7.3	0.04	0	1
1948	11	11	33.7	40.3	26.4	11.1	0	0	1
1948	11	15	36.9	51.4	28.9	9.0	0	0	0
1948	11	17	37.8	55.4	27.3	8.2	0.01	0	0
1948	11	22	20.2	25	16.3	6.9	0	0	1
1948	11	25	34.5	39.4	32	7.2	0.04	0	1
1948	11	26	32.2	35.1	26.4	8.8	0	0	0
1948	11	30	24.3	33.1	16.3	11.3	0	0	0
1948	12	01	24.7	40.3	15.4	9.0	0	0	0
1948	12	02	34.4	47.3	25	8.1	0	0	0
1948	12	03	39.1	56.3	29.3	8.5	0	0	0
